event_id,timestamp,developer_id,activity_type,language,duration_seconds
IDE03399,2026-08-07 15:09:00,DEV062,testing,JavaScript,418
IDE04238,2026-08-07 15:12:00,DEV078,debugging,JavaScript,285
IDE06987,2026-08-07 15:12:00,DEV309,terminal,JavaScript,1562
IDE03701,2026-08-07 15:17:00,DEV325,idle,SQL,303
IDE04894,2026-08-07 15:19:00,DEV362,testing,TypeScript,1697
IDE05188,2026-08-07 15:20:00,DEV122,file_open,Python,1640
IDE09435,2026-08-07 15:23:00,DEV379,testing,Python,1596
IDE08336,2026-08-07 15:28:00,DEV267,idle,Python,291
IDE08642,2026-08-07 15:28:00,DEV480,debugging,JavaScript,71
IDE01413,2026-08-07 15:29:00,DEV442,coding,TypeScript,1545
IDE07374,2026-08-07 15:32:00,DEV490,file_open,Python,319
IDE00433,2026-08-07 15:36:00,DEV331,coding,TypeScript,789
IDE08328,2026-08-07 15:40:00,DEV142,file_open,SQL,423
IDE03026,2026-08-07 15:44:00,DEV267,idle,JavaScript,58
IDE04122,2026-08-07 15:46:00,DEV293,file_open,Java,480
IDE04656,2026-08-07 15:46:00,DEV335,debugging,JavaScript,246
IDE06159,2026-08-07 15:46:00,DEV417,file_open,Python,817
IDE01140,2026-08-07 15:49:00,DEV309,coding,JavaScript,1452
IDE06133,2026-08-07 15:57:00,DEV259,debugging,JavaScript,339
IDE08112,2026-08-07 15:57:00,DEV094,testing,TypeScript,1062
IDE09248,2026-08-07 15:57:00,DEV143,debugging,Java,733
IDE08787,2026-08-07 15:58:00,DEV061,terminal,JavaScript,373
IDE01211,2026-08-07 16:02:00,DEV018,file_open,SQL,1059
IDE08688,2026-08-07 16:02:00,DEV107,testing,TypeScript,1136
IDE07728,2026-08-07 16:03:00,DEV478,file_open,JavaScript,801
IDE04657,2026-08-07 16:05:00,DEV176,terminal,Python,413
IDE04072,2026-08-07 16:12:00,DEV082,terminal,JavaScript,899
IDE05696,2026-08-07 16:12:00,DEV307,terminal,Python,486
IDE03483,2026-08-07 16:16:00,DEV146,file_open,Java,430
IDE02786,2026-08-07 16:17:00,DEV408,terminal,JavaScript,1284
IDE04769,2026-08-07 16:17:00,DEV473,terminal,TypeScript,1746
IDE02616,2026-08-07 16:19:00,DEV135,debugging,Java,1560
IDE08110,2026-08-07 16:23:00,DEV497,file_open,Python,1333
IDE00588,2026-08-07 16:25:00,DEV088,idle,TypeScript,1108
IDE06770,2026-08-07 16:25:00,DEV350,idle,Java,1286
IDE09530,2026-08-07 16:29:00,DEV313,file_open,TypeScript,1613
IDE02530,2026-08-07 16:31:00,DEV034,file_open,JavaScript,1733
IDE07167,2026-08-07 16:32:00,DEV285,terminal,SQL,1712
IDE09451,2026-08-07 16:32:00,DEV373,file_open,JavaScript,198
IDE06980,2026-08-07 16:34:00,DEV398,terminal,Java,1500
IDE08524,2026-08-07 16:34:00,DEV407,terminal,SQL,1253
IDE09955,2026-08-07 16:34:00,DEV231,terminal,Python,1066
IDE00849,2026-08-07 16:35:00,DEV115,idle,Java,224
IDE02114,2026-08-07 16:35:00,DEV111,file_open,SQL,146
IDE08637,2026-08-07 16:41:00,DEV407,testing,TypeScript,283
IDE00882,2026-08-07 16:45:00,DEV269,file_open,TypeScript,338
IDE04240,2026-08-07 16:47:00,DEV349,testing,Python,1670
IDE08309,2026-08-07 16:47:00,DEV198,testing,SQL,997
IDE01706,2026-08-07 16:49:00,DEV228,testing,SQL,1312
IDE07477,2026-08-07 16:50:00,DEV379,coding,SQL,1574
IDE09944,2026-08-07 16:53:00,DEV171,coding,SQL,522
IDE08813,2026-08-07 16:55:00,DEV220,testing,TypeScript,1246
IDE04170,2026-08-07 16:59:00,DEV216,idle,JavaScript,782
IDE04863,2026-08-07 16:59:00,DEV363,file_open,Python,1154
IDE02751,2026-08-07 17:00:00,DEV080,file_open,SQL,1361
IDE07343,2026-08-07 17:02:00,DEV282,testing,Python,525
IDE04905,2026-08-07 17:04:00,DEV357,file_open,Python,985
IDE07871,2026-08-07 17:07:00,DEV038,debugging,JavaScript,430
IDE04173,2026-08-07 17:08:00,DEV499,testing,JavaScript,1533
IDE00057,2026-08-07 17:09:00,DEV299,debugging,TypeScript,1743
IDE06724,2026-08-07 17:10:00,DEV165,testing,Java,1411
IDE01144,2026-08-07 17:12:00,DEV356,testing,SQL,1183
IDE05488,2026-08-07 17:19:00,DEV495,debugging,JavaScript,218
IDE02118,2026-08-07 17:21:00,DEV182,debugging,JavaScript,1341
IDE05797,2026-08-07 17:22:00,DEV166,coding,JavaScript,783
IDE02217,2026-08-07 17:25:00,DEV485,coding,Java,332
IDE03834,2026-08-07 17:30:00,DEV042,testing,Java,441
IDE04167,2026-08-07 17:30:00,DEV036,terminal,SQL,1354
IDE05814,2026-08-07 17:30:00,DEV342,file_open,TypeScript,934
IDE02198,2026-08-07 17:31:00,DEV253,coding,Python,129
IDE07327,2026-08-07 17:31:00,DEV018,testing,Python,296
IDE04014,2026-08-07 17:33:00,DEV128,testing,Python,1704
IDE05411,2026-08-07 17:33:00,DEV417,coding,TypeScript,1750
IDE05919,2026-08-07 17:36:00,DEV207,terminal,TypeScript,418
IDE00808,2026-08-07 17:37:00,DEV354,debugging,Python,858
IDE03862,2026-08-07 17:39:00,DEV057,terminal,Python,1712
IDE07142,2026-08-07 17:40:00,DEV412,coding,JavaScript,204
IDE07590,2026-08-07 17:42:00,DEV357,idle,TypeScript,332
IDE03107,2026-08-07 17:43:00,DEV446,file_open,TypeScript,633
IDE08549,2026-08-07 17:44:00,DEV259,terminal,SQL,1506
IDE01925,2026-08-07 17:45:00,DEV299,debugging,SQL,291
IDE09362,2026-08-07 17:56:00,DEV182,debugging,SQL,111
IDE00791,2026-08-07 17:57:00,DEV007,debugging,TypeScript,1048
IDE03546,2026-08-07 18:04:00,DEV475,coding,SQL,418
IDE07494,2026-08-07 18:04:00,DEV064,idle,Java,677
IDE06589,2026-08-07 18:05:00,DEV113,testing,Java,165
IDE00728,2026-08-07 18:06:00,DEV302,idle,Java,1583
IDE08177,2026-08-07 18:08:00,DEV443,testing,Java,585
IDE01244,2026-08-07 18:09:00,DEV180,testing,JavaScript,921
IDE06664,2026-08-07 18:10:00,DEV477,debugging,Java,1746
IDE05807,2026-08-07 18:14:00,DEV354,idle,Python,221
IDE08453,2026-08-07 18:17:00,DEV161,testing,TypeScript,1193
IDE04351,2026-08-07 18:18:00,DEV318,debugging,JavaScript,1710
IDE01938,2026-08-07 18:20:00,DEV333,idle,Python,1589
IDE04597,2026-08-07 18:20:00,DEV333,debugging,Java,1622
IDE01217,2026-08-07 18:22:00,DEV364,debugging,TypeScript,1169
IDE04912,2026-08-07 18:22:00,DEV033,idle,JavaScript,498
IDE00237,2026-08-07 18:24:00,DEV441,testing,SQL,48
IDE05829,2026-08-07 18:25:00,DEV326,terminal,Python,139
IDE04503,2026-08-07 18:28:00,DEV483,idle,JavaScript,1484
IDE04968,2026-08-07 18:28:00,DEV335,file_open,JavaScript,933
IDE02640,2026-08-07 18:31:00,DEV155,file_open,SQL,157
IDE07459,2026-08-07 18:31:00,DEV332,coding,Java,1558
IDE07443,2026-08-07 18:34:00,DEV242,coding,JavaScript,829
IDE02413,2026-08-07 18:35:00,DEV412,debugging,JavaScript,839
IDE09780,2026-08-07 18:35:00,DEV385,idle,TypeScript,601
IDE01652,2026-08-07 18:40:00,DEV211,debugging,TypeScript,1657
IDE06467,2026-08-07 18:41:00,DEV262,testing,Python,1277
IDE04109,2026-08-07 18:42:00,DEV115,debugging,Python,1080
IDE00174,2026-08-07 18:43:00,DEV195,testing,Java,802
IDE02969,2026-08-07 18:45:00,DEV095,terminal,TypeScript,316
IDE02696,2026-08-07 18:46:00,DEV318,testing,TypeScript,215
IDE09915,2026-08-07 18:47:00,DEV372,coding,TypeScript,183
IDE05770,2026-08-07 18:50:00,DEV272,file_open,JavaScript,907
IDE05816,2026-08-07 18:50:00,DEV291,testing,Python,461
IDE08232,2026-08-07 18:52:00,DEV418,file_open,TypeScript,657
IDE09827,2026-08-07 18:52:00,DEV123,debugging,JavaScript,585
IDE00472,2026-08-07 18:53:00,DEV427,file_open,Python,214
IDE04227,2026-08-07 18:56:00,DEV447,testing,Java,1235
IDE05758,2026-08-07 18:57:00,DEV003,file_open,SQL,1226
IDE00347,2026-08-07 19:04:00,DEV207,testing,Python,1064
IDE00727,2026-08-07 19:05:00,DEV105,terminal,TypeScript,406
IDE07041,2026-08-07 19:06:00,DEV233,idle,Java,1766
IDE06981,2026-08-07 19:07:00,DEV244,file_open,Python,314
IDE06898,2026-08-07 19:09:00,DEV228,testing,Java,491
IDE03285,2026-08-07 19:13:00,DEV041,idle,JavaScript,821
IDE07974,2026-08-07 19:13:00,DEV168,coding,Python,149
IDE06651,2026-08-07 19:18:00,DEV406,debugging,SQL,621
IDE07996,2026-08-07 19:18:00,DEV362,testing,Python,801
IDE06703,2026-08-07 19:19:00,DEV308,idle,Python,127
IDE01062,2026-08-07 19:22:00,DEV461,coding,TypeScript,1223
IDE00055,2026-08-07 19:30:00,DEV404,file_open,Java,941
IDE00729,2026-08-07 19:30:00,DEV138,idle,Java,60
IDE09606,2026-08-07 19:35:00,DEV086,idle,TypeScript,883
IDE07252,2026-08-07 19:38:00,DEV150,file_open,Java,1654
IDE01795,2026-08-07 19:41:00,DEV198,coding,TypeScript,553
IDE04624,2026-08-07 19:42:00,DEV084,testing,JavaScript,1792
IDE01679,2026-08-07 19:47:00,DEV436,idle,JavaScript,1479
IDE04811,2026-08-07 19:47:00,DEV407,idle,SQL,1109
IDE02717,2026-08-07 19:50:00,DEV478,coding,SQL,806
IDE01429,2026-08-07 19:55:00,DEV029,debugging,Java,349
IDE07309,2026-08-07 20:00:00,DEV495,terminal,JavaScript,589
IDE06375,2026-08-07 20:04:00,DEV179,coding,TypeScript,181
IDE01606,2026-08-07 20:06:00,DEV006,coding,Java,1244
IDE02088,2026-08-07 20:06:00,DEV170,coding,Java,782
IDE00368,2026-08-07 20:07:00,DEV023,testing,Java,1739
IDE03277,2026-08-07 20:10:00,DEV245,file_open,SQL,308
IDE05774,2026-08-07 20:15:00,DEV403,idle,TypeScript,1172
IDE01254,2026-08-07 20:17:00,DEV172,terminal,SQL,501
IDE08321,2026-08-07 20:19:00,DEV013,file_open,JavaScript,414
IDE03948,2026-08-07 20:23:00,DEV318,coding,Java,333
IDE05461,2026-08-07 20:24:00,DEV478,file_open,Python,141
IDE07188,2026-08-07 20:27:00,DEV011,testing,Python,655
IDE03113,2026-08-07 20:28:00,DEV040,coding,TypeScript,1721
IDE06617,2026-08-07 20:28:00,DEV331,testing,TypeScript,954
IDE07439,2026-08-07 20:29:00,DEV111,coding,Java,1542
IDE00669,2026-08-07 20:33:00,DEV394,terminal,Java,260
IDE09609,2026-08-07 20:33:00,DEV472,coding,SQL,1708
IDE03647,2026-08-07 20:34:00,DEV042,idle,TypeScript,1782
IDE04286,2026-08-07 20:34:00,DEV195,testing,Python,1517
IDE07137,2026-08-07 20:36:00,DEV006,debugging,SQL,1379
IDE09256,2026-08-07 20:40:00,DEV380,terminal,JavaScript,470
IDE09284,2026-08-07 20:41:00,DEV063,coding,SQL,455
IDE02659,2026-08-07 20:43:00,DEV393,file_open,TypeScript,972
IDE07213,2026-08-07 20:45:00,DEV102,debugging,Python,863
IDE00548,2026-08-07 20:47:00,DEV180,coding,JavaScript,806
IDE01895,2026-08-07 20:51:00,DEV164,testing,Python,1214
IDE06899,2026-08-07 20:51:00,DEV443,debugging,Python,839
IDE07012,2026-08-07 20:54:00,DEV207,coding,JavaScript,588
IDE04305,2026-08-07 20:56:00,DEV080,testing,Java,1621
IDE00491,2026-08-07 20:57:00,DEV157,coding,Python,231
IDE03767,2026-08-07 20:57:00,DEV077,idle,TypeScript,916
IDE06264,2026-08-07 20:59:00,DEV282,file_open,SQL,93
IDE01914,2026-08-07 21:00:00,DEV490,file_open,JavaScript,909
IDE04188,2026-08-07 21:00:00,DEV151,terminal,TypeScript,54
IDE05936,2026-08-07 21:00:00,DEV320,testing,SQL,263
IDE02418,2026-08-07 21:05:00,DEV442,testing,TypeScript,629
IDE02711,2026-08-07 21:10:00,DEV479,coding,TypeScript,1485
IDE02062,2026-08-07 21:15:00,DEV346,terminal,Java,1051
IDE04622,2026-08-07 21:16:00,DEV309,coding,Python,1236
IDE07377,2026-08-07 21:16:00,DEV075,debugging,Python,663
IDE08405,2026-08-07 21:20:00,DEV458,testing,SQL,1147
IDE06457,2026-08-07 21:21:00,DEV298,idle,JavaScript,396
IDE06713,2026-08-07 21:26:00,DEV125,coding,JavaScript,268
IDE09427,2026-08-07 21:27:00,DEV382,terminal,Java,1727
IDE05717,2026-08-07 21:28:00,DEV199,coding,Java,828
IDE04617,2026-08-07 21:29:00,DEV063,terminal,JavaScript,1448
IDE08660,2026-08-07 21:29:00,DEV234,coding,JavaScript,400
IDE01806,2026-08-07 21:34:00,DEV096,coding,Python,1629
IDE01820,2026-08-07 21:38:00,DEV035,terminal,SQL,648
IDE04761,2026-08-07 21:38:00,DEV230,idle,SQL,1572
IDE08143,2026-08-07 21:39:00,DEV355,testing,Python,1744
IDE07858,2026-08-07 21:44:00,DEV319,terminal,SQL,1048
IDE04868,2026-08-07 21:46:00,DEV452,terminal,Java,524
IDE07776,2026-08-07 21:47:00,DEV088,testing,Java,876
IDE08922,2026-08-07 21:49:00,DEV212,idle,JavaScript,230
IDE03194,2026-08-07 21:52:00,DEV423,coding,SQL,830
IDE00888,2026-08-07 21:53:00,DEV359,file_open,Python,1455
IDE08410,2026-08-07 21:53:00,DEV171,idle,Java,229
IDE02849,2026-08-07 21:54:00,DEV413,testing,Java,1143
IDE05035,2026-08-07 21:54:00,DEV216,coding,TypeScript,1688
IDE02384,2026-08-07 21:57:00,DEV234,testing,TypeScript,832
IDE07385,2026-08-07 21:58:00,DEV307,file_open,JavaScript,393
IDE01461,2026-08-07 22:00:00,DEV469,coding,JavaScript,1364
IDE01542,2026-08-07 22:01:00,DEV103,debugging,JavaScript,700
IDE00468,2026-08-07 22:10:00,DEV457,debugging,Python,644
IDE01099,2026-08-07 22:13:00,DEV085,debugging,JavaScript,1513
IDE05705,2026-08-07 22:13:00,DEV107,idle,Java,1671
IDE05272,2026-08-07 22:14:00,DEV355,file_open,Java,1756
IDE05664,2026-08-07 22:16:00,DEV053,idle,JavaScript,1525
IDE06628,2026-08-07 22:16:00,DEV213,terminal,TypeScript,774
IDE00150,2026-08-07 22:19:00,DEV204,idle,Java,1565
IDE00488,2026-08-07 22:19:00,DEV145,coding,TypeScript,1744
IDE01822,2026-08-07 22:21:00,DEV016,debugging,Java,650
IDE05768,2026-08-07 22:21:00,DEV403,terminal,JavaScript,299
IDE08175,2026-08-07 22:21:00,DEV214,debugging,SQL,615
IDE00980,2026-08-07 22:22:00,DEV304,testing,Python,1407
IDE05293,2026-08-07 22:22:00,DEV365,testing,Java,436
IDE04230,2026-08-07 22:23:00,DEV194,idle,TypeScript,255
IDE03138,2026-08-07 22:27:00,DEV268,coding,JavaScript,56
IDE00093,2026-08-07 22:29:00,DEV291,testing,Java,465
IDE03079,2026-08-07 22:30:00,DEV087,file_open,Java,311
IDE06848,2026-08-07 22:30:00,DEV004,testing,SQL,619
IDE06394,2026-08-07 22:38:00,DEV066,idle,TypeScript,731
IDE03689,2026-08-07 22:39:00,DEV353,file_open,TypeScript,447
IDE00048,2026-08-07 22:40:00,DEV009,coding,JavaScript,269
IDE01417,2026-08-07 22:50:00,DEV451,testing,JavaScript,1158
IDE02072,2026-08-07 22:52:00,DEV236,debugging,Python,1561
IDE01005,2026-08-07 22:53:00,DEV352,debugging,Python,426
IDE06257,2026-08-07 22:54:00,DEV353,idle,SQL,306
IDE05093,2026-08-07 22:55:00,DEV152,file_open,JavaScript,477
IDE09841,2026-08-07 23:00:00,DEV339,terminal,Java,946
IDE07184,2026-08-07 23:01:00,DEV101,terminal,Python,1774
IDE03179,2026-08-07 23:04:00,DEV394,coding,JavaScript,1444
IDE07642,2026-08-07 23:06:00,DEV289,coding,TypeScript,658
IDE06207,2026-08-07 23:10:00,DEV139,terminal,SQL,39
IDE08072,2026-08-07 23:10:00,DEV483,coding,Java,1617
IDE01643,2026-08-07 23:11:00,DEV205,coding,TypeScript,756
IDE02850,2026-08-07 23:12:00,DEV435,file_open,Java,945
IDE00009,2026-08-07 23:13:00,DEV018,file_open,SQL,226
IDE06370,2026-08-07 23:13:00,DEV331,file_open,JavaScript,280
IDE03515,2026-08-07 23:16:00,DEV010,idle,Python,224
IDE05291,2026-08-07 23:16:00,DEV104,coding,TypeScript,757
IDE09847,2026-08-07 23:17:00,DEV122,debugging,SQL,1521
IDE01570,2026-08-07 23:19:00,DEV083,debugging,Python,322
IDE08677,2026-08-07 23:19:00,DEV221,file_open,TypeScript,789
IDE09331,2026-08-07 23:19:00,DEV414,idle,Java,823
IDE04139,2026-08-07 23:23:00,DEV351,idle,JavaScript,1735
IDE06776,2026-08-07 23:23:00,DEV229,file_open,SQL,1269
IDE07115,2026-08-07 23:27:00,DEV469,file_open,Python,1484
IDE09333,2026-08-07 23:27:00,DEV016,debugging,SQL,386
IDE07554,2026-08-07 23:28:00,DEV316,coding,SQL,1780
IDE04802,2026-08-07 23:29:00,DEV241,terminal,SQL,974
IDE00659,2026-08-07 23:30:00,DEV126,debugging,TypeScript,199
IDE03018,2026-08-07 23:32:00,DEV478,debugging,Java,1383
IDE04831,2026-08-07 23:32:00,DEV096,file_open,SQL,1461
IDE05062,2026-08-07 23:34:00,DEV447,terminal,Python,291
IDE02525,2026-08-07 23:36:00,DEV435,terminal,SQL,1437
IDE04012,2026-08-07 23:36:00,DEV260,terminal,TypeScript,437
IDE06892,2026-08-07 23:38:00,DEV070,debugging,SQL,1470
IDE01090,2026-08-07 23:40:00,DEV144,debugging,Java,1092
IDE02200,2026-08-07 23:41:00,DEV249,file_open,Java,1704
IDE04105,2026-08-07 23:41:00,DEV068,coding,JavaScript,405
IDE05721,2026-08-07 23:41:00,DEV309,testing,JavaScript,135
IDE01425,2026-08-07 23:44:00,DEV216,testing,JavaScript,1496
IDE04536,2026-08-07 23:45:00,DEV273,debugging,TypeScript,582
IDE01863,2026-08-07 23:49:00,DEV383,idle,Java,1011
IDE04604,2026-08-07 23:49:00,DEV123,idle,JavaScript,162
IDE04279,2026-08-07 23:50:00,DEV478,debugging,TypeScript,1221
IDE05021,2026-08-07 23:51:00,DEV032,testing,Python,1432
IDE05424,2026-08-07 23:54:00,DEV219,terminal,JavaScript,1068
IDE03588,2026-08-07 23:55:00,DEV257,testing,JavaScript,890
IDE03410,2026-08-07 23:56:00,DEV365,debugging,JavaScript,354
IDE06440,2026-08-07 23:57:00,DEV333,testing,Java,1584
IDE05460,2026-08-07 23:58:00,DEV323,terminal,TypeScript,955
IDE08932,2026-08-08 00:02:00,DEV416,debugging,JavaScript,352
IDE00239,2026-08-08 00:05:00,DEV089,coding,TypeScript,1642
IDE01203,2026-08-08 00:05:00,DEV027,idle,Java,1431
IDE07003,2026-08-08 00:10:00,DEV142,file_open,TypeScript,715
IDE05041,2026-08-08 00:11:00,DEV183,coding,Java,1750
IDE05913,2026-08-08 00:11:00,DEV445,coding,TypeScript,347
IDE06285,2026-08-08 00:11:00,DEV302,coding,JavaScript,137
IDE08331,2026-08-08 00:11:00,DEV380,testing,JavaScript,371
IDE09564,2026-08-08 00:18:00,DEV474,idle,Java,1113
IDE07490,2026-08-08 00:19:00,DEV405,terminal,Java,680
IDE09424,2026-08-08 00:20:00,DEV006,terminal,SQL,1790
IDE09380,2026-08-08 00:22:00,DEV466,testing,TypeScript,62
IDE00832,2026-08-08 00:25:00,DEV466,terminal,Java,932
IDE02935,2026-08-08 00:26:00,DEV141,terminal,Python,1045
IDE03687,2026-08-08 00:27:00,DEV303,idle,JavaScript,1511
IDE06688,2026-08-08 00:28:00,DEV371,testing,SQL,1661
IDE07291,2026-08-08 00:29:00,DEV240,debugging,JavaScript,952
IDE08699,2026-08-08 00:29:00,DEV255,testing,Java,633
IDE09666,2026-08-08 00:38:00,DEV490,file_open,SQL,1667
IDE01525,2026-08-08 00:40:00,DEV073,idle,SQL,1394
IDE06248,2026-08-08 00:40:00,DEV389,coding,SQL,1037
IDE09939,2026-08-08 00:46:00,DEV400,terminal,SQL,109
IDE09189,2026-08-08 00:47:00,DEV253,terminal,JavaScript,822
IDE00282,2026-08-08 00:48:00,DEV219,terminal,SQL,1793
IDE08241,2026-08-08 00:49:00,DEV164,terminal,Python,1776
IDE04605,2026-08-08 00:50:00,DEV413,idle,TypeScript,1753
IDE05624,2026-08-08 00:50:00,DEV302,testing,SQL,415
IDE04033,2026-08-08 00:52:00,DEV361,idle,SQL,223
IDE08374,2026-08-08 00:54:00,DEV022,idle,Java,784
IDE00329,2026-08-08 00:56:00,DEV474,debugging,SQL,1607
IDE04927,2026-08-08 00:57:00,DEV046,coding,SQL,1445
IDE07442,2026-08-08 00:57:00,DEV439,debugging,SQL,535
IDE06026,2026-08-08 01:04:00,DEV327,testing,JavaScript,1722
IDE06087,2026-08-08 01:07:00,DEV341,file_open,Java,1485
IDE07345,2026-08-08 01:07:00,DEV224,testing,SQL,933
IDE09870,2026-08-08 01:07:00,DEV499,idle,SQL,1479
IDE06223,2026-08-08 01:18:00,DEV391,coding,TypeScript,1154
IDE05011,2026-08-08 01:20:00,DEV120,terminal,JavaScript,65
IDE09387,2026-08-08 01:21:00,DEV159,coding,SQL,1776
IDE00022,2026-08-08 01:23:00,DEV472,idle,Python,587
IDE02892,2026-08-08 01:24:00,DEV141,debugging,SQL,1233
IDE00117,2026-08-08 01:26:00,DEV268,terminal,Python,1211
IDE04806,2026-08-08 01:26:00,DEV371,coding,Python,195
IDE03596,2026-08-08 01:27:00,DEV214,terminal,Java,479
IDE00627,2026-08-08 01:28:00,DEV272,coding,Java,1451
IDE08455,2026-08-08 01:29:00,DEV174,terminal,SQL,1716
IDE06110,2026-08-08 01:34:00,DEV254,idle,JavaScript,284
IDE06741,2026-08-08 01:34:00,DEV277,debugging,Python,527
IDE08367,2026-08-08 01:37:00,DEV020,idle,JavaScript,1463
IDE00804,2026-08-08 01:40:00,DEV054,idle,TypeScript,371
IDE07223,2026-08-08 01:40:00,DEV162,idle,Python,779
IDE00175,2026-08-08 01:41:00,DEV100,idle,JavaScript,256
IDE08067,2026-08-08 01:42:00,DEV455,coding,TypeScript,296
IDE04798,2026-08-08 01:46:00,DEV271,idle,SQL,1560
IDE05463,2026-08-08 01:48:00,DEV335,terminal,JavaScript,208
IDE07465,2026-08-08 01:48:00,DEV379,debugging,JavaScript,1212
IDE00210,2026-08-08 01:50:00,DEV395,debugging,TypeScript,1023
IDE02876,2026-08-08 01:55:00,DEV097,debugging,JavaScript,1412
IDE02679,2026-08-08 01:56:00,DEV451,testing,TypeScript,454
IDE02841,2026-08-08 01:57:00,DEV175,testing,TypeScript,1765
IDE07663,2026-08-08 01:58:00,DEV049,terminal,Python,465
IDE04360,2026-08-08 01:59:00,DEV361,terminal,Java,199
IDE07390,2026-08-08 02:00:00,DEV403,debugging,Java,1140
IDE03667,2026-08-08 02:02:00,DEV163,idle,TypeScript,997
IDE05672,2026-08-08 02:04:00,DEV014,testing,TypeScript,38
IDE09987,2026-08-08 02:05:00,DEV058,debugging,SQL,441
IDE09700,2026-08-08 02:07:00,DEV118,terminal,Java,326
IDE01689,2026-08-08 02:08:00,DEV330,file_open,JavaScript,1156
IDE01089,2026-08-08 02:09:00,DEV341,file_open,JavaScript,1694
IDE00315,2026-08-08 02:13:00,DEV390,file_open,Java,846
IDE05917,2026-08-08 02:13:00,DEV276,testing,TypeScript,118
IDE09733,2026-08-08 02:14:00,DEV163,terminal,Python,1026
IDE04564,2026-08-08 02:15:00,DEV415,idle,SQL,1177
IDE09272,2026-08-08 02:18:00,DEV097,debugging,Java,1461
IDE07150,2026-08-08 02:20:00,DEV134,debugging,TypeScript,1378
IDE09816,2026-08-08 02:20:00,DEV188,file_open,TypeScript,428
IDE02692,2026-08-08 02:22:00,DEV325,terminal,SQL,468
IDE02541,2026-08-08 02:23:00,DEV352,file_open,SQL,1752
IDE05090,2026-08-08 02:27:00,DEV380,coding,TypeScript,609
IDE05562,2026-08-08 02:27:00,DEV121,testing,TypeScript,1087
IDE04060,2026-08-08 02:28:00,DEV192,debugging,JavaScript,1516
IDE05425,2026-08-08 02:28:00,DEV483,terminal,TypeScript,1030
IDE09472,2026-08-08 02:29:00,DEV440,testing,JavaScript,929
IDE03340,2026-08-08 02:31:00,DEV071,terminal,Java,1559
IDE04420,2026-08-08 02:33:00,DEV478,coding,TypeScript,809
IDE09598,2026-08-08 02:33:00,DEV420,testing,Java,716
IDE05068,2026-08-08 02:34:00,DEV036,debugging,Python,1746
IDE06986,2026-08-08 02:34:00,DEV341,testing,TypeScript,1083
IDE02075,2026-08-08 02:36:00,DEV232,debugging,Java,1267
IDE08792,2026-08-08 02:39:00,DEV395,testing,SQL,725
IDE04040,2026-08-08 02:41:00,DEV455,file_open,SQL,539
IDE03643,2026-08-08 02:43:00,DEV074,idle,TypeScript,617
IDE06746,2026-08-08 02:44:00,DEV132,debugging,TypeScript,376
IDE07472,2026-08-08 02:44:00,DEV084,debugging,SQL,1524
IDE03387,2026-08-08 02:48:00,DEV406,terminal,Python,1335
IDE01475,2026-08-08 02:49:00,DEV393,coding,Python,807
IDE09823,2026-08-08 02:51:00,DEV204,testing,SQL,955
IDE01515,2026-08-08 02:55:00,DEV224,testing,SQL,1456
IDE06934,2026-08-08 02:56:00,DEV384,testing,Java,1631
IDE09603,2026-08-08 02:56:00,DEV066,coding,Python,1581
IDE02108,2026-08-08 02:58:00,DEV223,terminal,TypeScript,477
IDE03603,2026-08-08 03:03:00,DEV312,file_open,JavaScript,605
IDE04406,2026-08-08 03:05:00,DEV044,terminal,SQL,934
IDE02535,2026-08-08 03:06:00,DEV309,file_open,Python,1103
IDE06215,2026-08-08 03:09:00,DEV006,debugging,Java,1186
IDE04543,2026-08-08 03:14:00,DEV440,terminal,Java,558
IDE04775,2026-08-08 03:16:00,DEV245,terminal,Python,266
IDE06609,2026-08-08 03:16:00,DEV490,coding,Java,842
IDE04357,2026-08-08 03:17:00,DEV035,coding,Java,1691
IDE01573,2026-08-08 03:20:00,DEV001,testing,TypeScript,1278
IDE07844,2026-08-08 03:22:00,DEV299,file_open,Python,1391
IDE04446,2026-08-08 03:24:00,DEV094,debugging,JavaScript,1486
IDE04793,2026-08-08 03:26:00,DEV419,file_open,JavaScript,417
IDE07690,2026-08-08 03:28:00,DEV415,debugging,Python,398
IDE08166,2026-08-08 03:30:00,DEV222,testing,Python,811
IDE00946,2026-08-08 03:31:00,DEV098,coding,TypeScript,937
IDE08640,2026-08-08 03:35:00,DEV332,idle,SQL,847
IDE00840,2026-08-08 03:39:00,DEV388,idle,Python,783
IDE06597,2026-08-08 03:45:00,DEV431,terminal,SQL,298
IDE07520,2026-08-08 03:49:00,DEV153,terminal,JavaScript,1166
IDE09321,2026-08-08 03:53:00,DEV097,testing,TypeScript,354
IDE02265,2026-08-08 03:57:00,DEV451,idle,Java,489
IDE02543,2026-08-08 03:57:00,DEV364,file_open,TypeScript,841
IDE08675,2026-08-08 04:00:00,DEV449,coding,JavaScript,1347
IDE00475,2026-08-08 04:03:00,DEV423,file_open,TypeScript,894
IDE05190,2026-08-08 04:03:00,DEV256,file_open,JavaScript,1652
IDE09534,2026-08-08 04:11:00,DEV470,idle,TypeScript,518
IDE08615,2026-08-08 04:12:00,DEV202,testing,Python,954
IDE03172,2026-08-08 04:13:00,DEV087,debugging,Java,328
IDE05325,2026-08-08 04:13:00,DEV187,terminal,Python,1254
IDE07607,2026-08-08 04:13:00,DEV475,testing,SQL,978
